| Gene Symbol | Targetmine URL |
|XRCC6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6|
|Xrcc6bp1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrcc6bp1|
|XRCC6BP1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6BP1|
|XRCC6P1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6P1|
|XRCC6P2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6P2|
|XRCC6P3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6P3|
|XRCC6P4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6P4|
|XRCC6P5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC6P5|
|XRCC8|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRCC8|
|Xrn1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrn1|
|XRN1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRN1|
|Xrn2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrn2|
|XRN2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRN2|
|Xrra1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xrra1|
|XRRA1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRRA1|
|XRS|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XRS|
|XS|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XS|
|XWNPEP|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XWNPEP|
|Xxylt1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xxylt1|
|XXYLT1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XXYLT1|
|XXYLT1-AS1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XXYLT1-AS1|
|XXYLT1-AS2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XXYLT1-AS2|
|Xydsq|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xydsq|
|Xylb|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xylb|
|XYLB|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XYLB|
|Xylt1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xylt1|
|XYLT1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XYLT1|
|Xylt2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xylt2|
|XYLT2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XYLT2|
|Y11(II)|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y11(II)|
|Y157F2R|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y157F2R|
|Y301C7L|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y301C7L|
|Y78m6g9|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y78m6g9|
|Y83m2c2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y83m2c2|
|Y88m6a6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y88m6a6|
|Y91m8f11|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y91m8f11|
|Y94m2h10|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y94m2h10|
|Y95m1f5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y95m1f5|
|Y95m5e3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y95m5e3|
|Y97m1a3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Y97m1a3|
|Yaa|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaa|
|Yaa1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaa1|
|Yaa2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaa2|
|Yaa3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaa3|
|Yaa4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaa4|
|Yaail|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaail|
|Yae1d1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yae1d1|
|YAE1D1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAE1D1|
|Yaf2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yaf2|
|YAF2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAF2|
|Yap1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yap1|
|YAP1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAP1|
|YAP1P1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAP1P1|
|YAP1P2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAP1P2|
|YAP1P3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YAP1P3|
|Yars|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yars|
|YARS|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YARS|
|Yars2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yars2|
|YARS2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YARS2|
|YB10|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YB10|
|Yb1a|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yb1a|
|Yb1b|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yb1b|
|Yb1c|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yb1c|
|Yb1d|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yb1d|
|Yb2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yb2|
|Ybey|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybey|
|YBEY|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBEY|
|Ybx1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1|
|YBX1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1|
|YBX1P1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P1|
|YBX1P10|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P10|
|YBX1P2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P2|
|YBX1P3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P3|
|YBX1P4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P4|
|YBX1P5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P5|
|YBX1P6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P6|
|YBX1P7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P7|
|YBX1P8|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P8|
|YBX1P9|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX1P9|
|Ybx1-ps1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps1|
|Ybx1-ps2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps2|
|Ybx1-ps3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps3|
|Ybx1-ps4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps4|
|Ybx1-ps5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps5|
|Ybx1-ps6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx1-ps6|
|Ybx2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx2|
|YBX2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX2|
|Ybx3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ybx3|
|YBX3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX3|
|YBX3P1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YBX3P1|
|Ydjc|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ydjc|
|YDJC|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YDJC|
|YE6(II)|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YE6(II)|
|Yeats2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yeats2|
|YEATS2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YEATS2|
|YEATS2-AS1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YEATS2-AS1|
|Yeats4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yeats4|
|YEATS4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YEATS4|
|Yes1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yes1|
|YES1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YES1|
|YESP|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YESP|
|Yif1a|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yif1a|
|YIF1A|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIF1A|
|Yif1b|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yif1b|
|YIF1B|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIF1B|
|Yipf1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf1|
|YIPF1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF1|
