| Gene Symbol | Targetmine URL |
|1200009P19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1200009P19Rik|
|1200014J11Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1200014J11Rik|
|1200015M12Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1200015M12Rik|
|121D10L|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=121D10L|
|12T|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=12T|
|1300002E11Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1300002E11Rik|
|1300002K09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1300002K09Rik|
|1300014J16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1300014J16Rik|
|1300015D01Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1300015D01Rik|
|1300017J02Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1300017J02Rik|
|130004C03|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=130004C03|
|133J02F|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=133J02F|
|133J02R|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=133J02R|
|137h23T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=137h23T7|
|138d12-Sp6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=138d12-Sp6|
|13.MMHAP42FLE1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=13.MMHAP42FLE1|
|14c5Sp6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=14c5Sp6|
|14c5T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=14c5T7|
|1500002C15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002C15Rik|
|1500002F19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002F19Rik|
|1500002I01Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002I01Rik|
|1500002J14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002J14Rik|
|1500002K03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002K03Rik|
|1500002O10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500002O10Rik|
|1500004A13Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500004A13Rik|
|1500004F05Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500004F05Rik|
|1500005C15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500005C15Rik|
|1500006G06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500006G06Rik|
|1500009C09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500009C09Rik|
|1500009L16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500009L16Rik|
|1500010C09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500010C09Rik|
|1500011B03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500011B03Rik|
|1500011K16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500011K16Rik|
|1500012F01Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500012F01Rik|
|1500012K07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500012K07Rik|
|1500015A07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500015A07Rik|
